Zasoba	PAL01-1025-005-2	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1005-040-5	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1029-052-5	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1027-076-5	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1024-024-3	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1025-013-2	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1032-023-3	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1025-026-3	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PICE1-1029-034-1	1232120	16	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1031-018-3	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1026-071-5	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1025-004-2	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1025-066-5	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1025-001-2	1232120	656	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1031-007-2	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1033-022-2	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1032-011-4	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1026-062-5	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1033-004-4	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1024-105-2	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PAL01-1026-070-5	1232140	688	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PICE1-1030-083-1	1232140	0	KS	08.01.2025	10.01.2024	H2410157
Zasoba	PAL01-1032-105-5	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PAL01-1036-021-4	1232140	720	KS	08.01.2025	10.01.2024	H2410157
Zasoba	PAL01-1026-024-3	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PAL01-1029-104-3	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PAL01-1033-107-4	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PICE1-1027-038-1	1232140	696	KS	08.01.2025	10.01.2024	H2410157
Zasoba	PAL01-1026-086-5	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1026-080-5	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1026-083-5	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1024-027-3	1232140	720	KS	18.02.2025	19.02.2024	H2411495
Zasoba	PAL01-1003-013-5	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PAL01-1029-101-4	1232140	720	KS	09.09.2024	11.09.2023	H2316955
Zasoba	PICE1-1028-017-1	1232149	616	KS	09.09.2024	11.09.2023	H2316955
Zasoba	POSES-9999-001-1	1232210	12	KS	20.10.2024	26.10.2023	241020
Zasoba	PAL01-1034-064-5	1232210	432	KS	15.12.2024	20.12.2023	241215
Zasoba	PAL01-1005-016-5	1232210	432	KS	28.01.2025	05.02.2024	250128
Zasoba	PICE1-1028-021-1	1232210	264	KS	15.12.2024	20.12.2023	241215
Zasoba	PAL01-1027-097-5	1232210	432	KS	15.12.2024	20.12.2023	241215
Zasoba	PAL01-1004-021-2	1232210	432	KS	28.01.2025	05.02.2024	250128
Zasoba	PAL01-1007-008-5	1232210	432	KS	28.01.2025	05.02.2024	250128
Zasoba	PAL01-1007-018-4	1232210	432	KS	28.01.2025	05.02.2024	250128
Inventurni rozdily	INV	1232210	0	KS 	06.03.2024	13.03.2023	20230306
